vin,stockNumber,condition,certified,availability,year,make,model,trim,exteriorColor,interiorColor,bodyStyle,drivetrain,transmission,engine,mileage,msrp,price,location,firstSeen,lastSeen,daysObserved,source,sourceUrl,imageUrl
KM8R4DGE3SU905568,HY19241T,used,false,in-stock,2025,|,HyundaiPalisade,SEL Premium,Abyss Black Pearl,Black,SUV/7 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,V-6 cyl,19741,,43499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Palisade-0784a33dac1820d641fd6599a575174c.htm,https://pictures.dealer.com/a/autofairhyundainh/1938/c358cee7c2299e47416f7ae840b5ee8ax.jpg?impolicy=resize&w=1024
5NMS5CAAXKH093650,GM20154T,used,false,in-stock,2019,|,HyundaiSanta,Fe Ultimate 2.0T,Quartz White,Black,SUV/5 seats,All-wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,84212,,17499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2019-Hyundai-Santa-Fe-4569bec7ac18005db88bfdc44ff4334a.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0129/1f15742dea974b1331060529b6caa0c1x.jpg?impolicy=resize&w=1024
5NMS5DA16PH010275,HY19191T,used,false,in-stock,2023,|,HyundaiSanta,Fe Hybrid Limited,Shimmering Silver,Black,SUV/5 seats,All-Wheel Drive,6-Speed Automatic with Shiftronic,,99297,,24499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2023-Hyundai-Santa-Fe-Hybrid-e0769549ac180771dd7429cb88d32c42.htm,https://pictures.dealer.com/a/autofairhyundainh/1467/26af095d81f85755d88f20c9b7daf364x.jpg?impolicy=resize&w=1024
5NMS2DAJ5PH617535,HY19227T,used,false,in-stock,2023,|,HyundaiSanta,Fe SEL,Portofino Gray,Gray,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,15081,,26999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2023-Hyundai-Santa-Fe-16f7ee1eac182cb634fa901d828017ff.htm,https://pictures.dealer.com/a/autofairhyundainh/0975/d6f97d7a81d7527f8032c48bb1717a79x.jpg?impolicy=resize&w=1024
5NMP3DGL3SH148028,HY19248T,used,false,in-stock,2025,|,HyundaiSanta,Fe XRT,Hampton Gray,Black,SUV/7 seats,All-Wheel Drive,Shiftronic,I-4 cyl,14195,,35499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Santa-Fe-2ab52778ac1832e951f5fea76d506afb.htm,https://pictures.dealer.com/a/autofairhyundainh/1070/683f49bcb9ede5a042a809d9ca207bf0x.jpg?impolicy=resize&w=1024
5NMP2DGL5SH114546,HY19279T,used,false,in-stock,2025,|,HyundaiSanta,Fe SEL,Serenity White,Gray,SUV/7 seats,All-Wheel Drive,Shiftronic,I-4 cyl,42936,,29499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Santa-Fe-4fa04942ac181e63234f4fee96005c16.htm,https://pictures.dealer.com/a/autofairhyundainh/1092/1e247627ce87b682eb2a8ece77417323x.jpg?impolicy=resize&w=1024
5XYZUDLB8HG497661,HY19285E,used,false,in-stock,2017,|,HyundaiSanta,Fe Sport 2.4L,Nightfall Blue,Beige,SUV/5 seats,All-wheel Drive,6-Speed Automatic with Shiftronic,I-4 cyl,120915,,9999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2017-Hyundai-Santa-Fe-Sport-54c403a1ac184d85f547ecd93d0de7c8.htm,https://pictures.dealer.com/a/autofairhyundainh/0018/b2d1ead9db1d6e3be17c3f6dd7f8e0bcx.jpg?impolicy=resize&w=1024
5NTJADDE7SH152511,HY19290T,used,false,in-stock,2025,|,HyundaiSanta,Cruz SE,Sage Gray,Black,Truck Crew Cab/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,17843,,28999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Santa-Cruz-5a5858d3ac183e41ab1f3dd1ed34f9d2.htm,https://images.dealer.com/ddc/vehicles/2025/Hyundai/Santa%20Cruz/Truck/trim_SE_65f429/color/Sage%20Gray-SY9-98%2C101%2C92-640-en_US.jpg?impolicy=resize&w=1024
5NMS1DAJ0PH631300,HY19303T,used,false,in-stock,2023,|,HyundaiSanta,Fe SE,Serenity White Pearl,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,35804,,,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2023-Hyundai-Santa-Fe-6e84b35fac1859f7ab7450ad04f7e5bf.htm,https://images.dealer.com/ddc/vehicles/2023/Hyundai/Santa%20Fe/SUV/trim_SE_1899f6/color/Quartz%20White-WW8-215%2C219%2C222-640-en_US.jpg?impolicy=resize&w=1024
5NPE34AF5KH792935,HY19181C,used,false,in-stock,2019,|,HyundaiSonata,SEL,Lakeside Blue,Gray,Sedan/5 seats,Front-wheel Drive,6-Speed Automatic with Shiftronic,I-4 cyl,99325,,12499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2019-Hyundai-Sonata-1cc51548ac181df8b344ce56a0345a7e.htm,https://pictures.dealer.com/a/autofairhyundainh/0814/59ff23a7d8a59e6605f9f148f0915c7cx.jpg?impolicy=resize&w=1024
KMHL54JJ6SA117989,HY19308T,used,false,in-stock,2025,|,HyundaiSonata,Hybrid Limited,Carbon Blue,Dark Gray/Camel,Sedan/5 seats,Front-Wheel Drive,6-Speed Automatic with Shiftronic,,13855,,,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Sonata-Hybrid-70a8b676ac184bccd6d58c5b59739b78.htm,https://images.dealer.com/ddc/vehicles/2025/Hyundai/Sonata%20Hybrid/Sedan/trim_Limited_ede5c4/color/Carbon%20Blue-XB9-55%2C56%2C64-640-en_US.jpg?impolicy=resize&w=1024
5NMJBCDE7SH513514,HY19192C,used,false,in-stock,2025,|,HyundaiTucson,SEL,Shimmering Silver,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,8204,,30500,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Tucson-e29c3dbfac18326561807f76d5c2bc40.htm,https://pictures.dealer.com/a/autofairhyundainh/1551/185b0a43c59bc563674a3728a1557b53x.jpg?impolicy=resize&w=1024
KM8JCCD11RU201598,HY19211C,used,false,in-stock,2024,|,HyundaiTucson,Hybrid SEL Convenience,Black Pearl,Gray,SUV/5 seats,All-Wheel Drive,6-Speed Automatic,,24454,,30499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Tucson-Hybrid-695f4694ac1859f7ab7450ad657d2011.htm,https://pictures.dealer.com/a/autofairhyundainh/1499/2bed2644256602ad184805cb0e767411x.jpg?impolicy=resize&w=1024
5NMJBCDE5RH426091,HY19238T,used,false,in-stock,2024,|,HyundaiTucson,SEL,Shimmering Silver,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,11282,,26999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Tucson-21446243ac1829bdac25aaf159bbd274.htm,https://pictures.dealer.com/a/autofairhyundainh/1080/37f2d622a346d4fa391b8db283874df7x.jpg?impolicy=resize&w=1024
5NMJFCDE7SH506146,HY19258T,used,false,in-stock,2025,|,HyundaiTucson,XRT,Serenity White Pearl,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,49526,,26999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Tucson-35dda536ac181975138eb8c1341f3e18.htm,https://pictures.dealer.com/a/autofairhyundainh/0111/5660b5eb669f4d1a42a522bbad8447b9x.jpg?impolicy=resize&w=1024
KM8J3CA44HU449583,HY19269W,used,false,in-stock,2017,|,HyundaiTucson,SE,Coliseum Gray,Black,SUV/5 seats,All-wheel Drive,6-Speed Automatic with Shiftronic,I-4 cyl,89301,,9499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2017-Hyundai-Tucson-45c0643dac1858c9a0e64925ff2d83a9.htm,https://pictures.dealer.com/a/autofairhyundainh/0852/37c63ac2af86c1af9526f4b52f52cdcex.jpg?impolicy=resize&w=1024
5NMJCCDE2SH590921,HY19270T,used,false,in-stock,2025,|,HyundaiTucson,SEL Convenience,Shimmering Silver,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,12942,,29499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Tucson-8b70471fac18393888ed303f0c72158b.htm,https://pictures.dealer.com/a/autofairhyundainh/1042/34a032b9f1787f35dc8193685872d13ax.jpg?impolicy=resize&w=1024
5NMJFCDE7RH328233,HY19271C,used,false,in-stock,2024,|,HyundaiTucson,SEL,Shimmering Silver,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,32931,,26999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Tucson-499bb543ac1858c9a0e649257a801181.htm,https://pictures.dealer.com/a/autofairhyundainh/1883/0f5311fd8741affaf5596b60cc509f48x.jpg?impolicy=resize&w=1024
KM8J3CA41HU519606,HY19286T,used,false,in-stock,2017,|,HyundaiTucson,SE,Sedona Sunset,Black,SUV/5 seats,All-wheel Drive,6-Speed Automatic with Shiftronic,I-4 cyl,84737,,12999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2017-Hyundai-Tucson-54c4051cac18393e156936b728739363.htm,https://pictures.dealer.com/a/autofairhyundainh/0852/37c63ac2af86c1af9526f4b52f52cdcex.jpg?impolicy=resize&w=1024
KMHRC8A35RU285222,HY19215T,used,false,in-stock,2024,|,HyundaiVenue,SEL,Onyx Black,Black,SUV/5 seats,Front-Wheel Drive,CVT,I-4 cyl,17714,,19999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Venue-0784a1fcac18341fab2e75cbb41adc90.htm,https://pictures.dealer.com/a/autofairhyundainh/0353/1a2f343b07b74bd60870063d490e1f1cx.jpg?impolicy=resize&w=1024
KMHRC8A39RU286339,HY19218T,used,false,in-stock,2024,|,HyundaiVenue,SEL,Lunar White,Black,SUV/5 seats,Front-Wheel Drive,CVT,I-4 cyl,42731,,18499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Venue-0a177f24ac182cb69c1268f8d1bd126e.htm,https://pictures.dealer.com/a/autofairhyundainh/1894/0ccb6a63c5a67baa1b1c6a21ef539eb1x.jpg?impolicy=resize&w=1024
1C4RJFJG2KC671660,GM20147T,used,false,in-stock,2019,|,JeepGrand,Cherokee Summit,Slate Blue Pearlcoat,Ski Gray/Indigo,SUV/5 seats,4x4,8-Speed Automatic,V-6 cyl,66002,,23999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Jeep/2019-Jeep-Grand-Cherokee-2c17d2bdac1827bd9540ac67478adb97.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1214/9c58c1dd7c946f852fb69e55209923f8x.jpg?impolicy=resize&w=1024
KNAG64J78S5351158,HY19265T,used,false,in-stock,2025,|,KiaK5,GT-Line,Aurora Black Pearl,Black,Sedan/5 seats,All-Wheel Drive,8-Speed Automatic,I-4 cyl,26680,,27999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Kia/2025-Kia-K5-402a6bf3ac18090da9ed9f9ddf73fd08.htm,https://pictures.dealer.com/a/autofairhyundainh/1727/32d7d795129c8d26b76fd45dfcbadac7x.jpg?impolicy=resize&w=1024
KNDCC3LC8L5421015,HY19302T,used,false,in-stock,2020,|,KiaNiro,Touring SE,Horizon Blue,Light Gray,SUV/5 seats,Front-wheel Drive,6-Speed Dual Clutch,ered to go the distance without demanding a lot from its driver.,,,12999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Kia/2020-Kia-Niro-6b820a28ac1859f7ab7450ad4831761b.htm,https://pictures.dealer.com/a/autofairhyundainh/1084/922054098e7a2e267c98c51c3c5e77c8x.jpg?impolicy=resize&w=1024
5XYPGDA37LG702454,HY19203W,used,false,in-stock,2020,|,KiaSorento,2.4L LX,Ebony Black,Black,SUV/7 seats,All-wheel Drive,6-Speed Automatic with Sportmatic,I-4 cyl,163790,,5999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Kia/2020-Kia-Sorento-f51066eaac1849ee428c30afc5302a7c.htm,https://pictures.dealer.com/a/autofairhyundainh/0048/514dd7c34a2eb49b3f2e8095fdd0ae34x.jpg?impolicy=resize&w=1024
KNDRHDLG5P5188799,HY19263T,used,false,in-stock,2023,|,KiaSorento,Hybrid EX,Snow White Pearl,Black,SUV/6 seats,All-Wheel Drive,6-Speed Automatic,,96569,,24999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Kia/2023-Kia-Sorento-Hybrid-402a6d17ac18090da9ed9f9dde66bf18.htm,https://pictures.dealer.com/a/autofairhyundainh/1187/2c19f8f237af712a7e7908cde22fb8a1x.jpg?impolicy=resize&w=1024
KNDPXCDG3S7177655,HY19255T,used,false,in-stock,2025,|,KiaSportage,Hybrid SX-Prestige,Fusion Black,Black,SUV/5 seats,All-Wheel Drive,6-Speed Automatic,"paired with a 6-speed automatic transmission and all-wheel drive, this Sportage delivers a confident, capable driving experience backed by an outstanding 38 city and 38 highway MPG fuel economy rating. Whether you are navigating daily commutes or weekend road trips, the efficiency and performance here are genuinely hard to beat.",14441,,35499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Kia/2025-Kia-Sportage-Hybrid-35dda882ac184f13ca20cd18aa4afe13.htm,https://images.dealer.com/ddc/vehicles/2025/Kia/Sportage%20Hybrid/SUV/trim_SXPrestige_be69c2/color/Fusion%20Black-FSB-31%2C31%2C33-640-en_US.jpg?impolicy=resize&w=1024
KNDPCCAC9G7834396,HY19284W,used,false,in-stock,2016,|,KiaSportage,EX AWD,Twilight Blue,Black,SUV/5 seats,All-wheel Drive,6-Speed Automatic,I-4 cyl,105465,,7999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Kia/2016-Kia-Sportage-51c2eff6ac1859bf9bb2d4fd4aa094b2.htm,https://images.dealer.com/autodata/us/large_stockphoto-color/2016/USC60KIS012B0/BAH.jpg?impolicy=resize&w=1024
58ADZ1B12SU204057,GM20156T,used,false,in-stock,2025,|,LEXUSES,350 Base,Eminent White Pearl,Palomino,Sedan/5 seats,Front-Wheel Drive,8-Speed Automatic,V-6 cyl,19528,,45999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/LEXUS/2025-LEXUS-ES-350-4569c016ac180b7620d871aebf51a4ae.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1925/172e8537aeddeb13575f19de0c669ec2x.jpg?impolicy=resize&w=1024
JTHBK1GG2G2240854,GM20174T,used,false,in-stock,2016,|,LEXUSES,350,Eminent White Pearl,Parchment W/Birds Eye,Sedan/5 seats,Front-wheel Drive,6-Speed Automatic with Sequential Shift ECT-i,V-6 cyl,48994,,24999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/LEXUS/2016-LEXUS-ES-350-5f9785d0ac18005db88bfdc40477555f.htm,https://images.dealer.com/ddc/vehicles/2016/Lexus/ES%20350/Sedan/trim_Base_aeb72a/color/Eminent%20White%20Pearl-085-239%2C239%2C238-640-en_US.jpg?impolicy=resize&w=1024
2T2BAMCA1RC079372,GM20120T,used,false,in-stock,2024,|,LEXUSRX,350 Premium,Iridium,Birch,SUV/5 seats,All-Wheel Drive,8-Speed Automatic,I-4 cyl,25070,,46499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/LEXUS/2024-LEXUS-RX-350-e390c2e9ac180706beba7998043d2428.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0956/4b426572a04a5142658fe6f46d99ec71x.jpg?impolicy=resize&w=1024
JTJCHMAA9P2005553,GM20121T,used,false,in-stock,2023,|,LEXUSRX,350 Premium Plus,Caviar,Macadamia,SUV/5 seats,Front-Wheel Drive,8-Speed Automatic,I-4 cyl,37704,,44999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/LEXUS/2023-LEXUS-RX-350-e390c563ac185184d8a067b10946bdb7.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0278/692b7e6d192bcf263b59eb5987efc755x.jpg?impolicy=resize&w=1024
3MVDMBCM8RM604937,HY19278T,used,false,in-stock,2024,|,MazdaCX-30,2.5 S Preferred Package,Soul Red Crystal,Greige,SUV/5 seats,All-Wheel Drive,6-Speed Automatic,I-4 cyl,46604,,24499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Mazda/2024-Mazda-CX-30-4fa04a8aac184f13ed91f8cb10e7e22c.htm,https://pictures.dealer.com/a/autofairhyundainh/0828/c1785087eba10059cf92d71c200a3789x.jpg?impolicy=resize&w=1024
JM3KFBCM2P0157791,HY19245T,used,false,in-stock,2023,|,MazdaCX-5,2.5 S Carbon Edition,Polymetal Gray,Red,SUV/5 seats,All-Wheel Drive,6-Speed Automatic,I-4 cyl,55839,,26499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Mazda/2023-Mazda-CX-5-288fc297ac181da0dd1bebc309711ff2.htm,https://pictures.dealer.com/a/autofairhyundainh/0215/423734eb53008e5992272e0ea5082e33x.jpg?impolicy=resize&w=1024
W1K3G4FB0LW045956,HY19210T,used,false,in-stock,2020,|,Mercedes-BenzA-Class,A 220 4MATIC,Black,Black,Sedan/5 seats,All-wheel Drive,7-Speed Automatic,I-4 cyl,76750,,18499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Mercedes-Benz/2020-Mercedes-Benz-A-Class-fda5abc6ac1829bdcb8ca51527288fc7.htm,https://pictures.dealer.com/a/autofairhyundainh/0170/266495bb926ee3c608a4f84eb7e1647cx.jpg?impolicy=resize&w=1024
5N1DR3DK6PC218453,HY19239T,used,false,in-stock,2023,|,NissanPathfinder,Platinum,Pearl White Tricoat,Chestnut,,4x4,9-Speed Automatic,V-6 cyl,68095,,32499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Nissan/2023-Nissan-Pathfinder-236c744cac180d2bc6526abd3a7bda56.htm,https://pictures.dealer.com/a/autofairhyundainh/0867/9327fa83c70aebaebf4497253c34cebex.jpg?impolicy=resize&w=1024
5N1DR2MM3KC592703,HY19291W,used,false,in-stock,2019,|,NissanPathfinder,SV,Caspian Blue,Charcoal,SUV/7 seats,4x4,CVT with Xtronic,V-6 cyl,,,5999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Nissan/2019-Nissan-Pathfinder-5c0fe66bac18005db88bfdc464aff0a3.htm,https://pictures.dealer.com/a/autofairhyundainh/0813/ff3078157b8a901b605be26bad1c901ax.jpg?impolicy=resize&w=1024
4S4BTGNDXN3127649,GM20158T,used,false,in-stock,2022,|,SubaruOutback,Limited XT,Crystal White Pearl,Black,SUV/5 seats,All-wheel Drive,CVT Lineartronic,H-4 cyl,58774,,25999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Subaru/2022-Subaru-Outback-47214c53ac18393e2bce80d9f6883992.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0259/5ac0e4fcc4cf6fabe7cd6101f24c0077x.jpg?impolicy=resize&w=1024
4T1G11AK1RU191608,HY19266T,used,false,in-stock,2024,|,ToyotaCamry,SE,Predawn Gray Mica,Black,Sedan/5 seats,Front-Wheel Drive,8-Speed Automatic,I-4 cyl,,,26999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Toyota/2024-Toyota-Camry-424f8756ac181da0dd1bebc398df50bc.htm,https://pictures.dealer.com/a/autofairhyundainh/1012/ad17b6e54617e4c61a2848851f1b17b6x.jpg?impolicy=resize&w=1024
4T1G11BK9MU024081,HY19282T,used,false,in-stock,2021,|,ToyotaCamry,SE,Predawn Gray Mica,Black,Sedan/5 seats,All-Wheel Drive,8-Speed Automatic,I-4 cyl,,,24499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Toyota/2021-Toyota-Camry-5c0fe338ac181c35d475de4c16b69989.htm,https://pictures.dealer.com/a/autofairhyundainh/1426/4ab224224bd28aaf521e8f4a3ccb690bx.jpg?impolicy=resize&w=1024
5TDADAB5XRS000198,HY19216T,used,false,in-stock,2024,|,ToyotaGrand,Highlander Hybrid Limited MAX,Midnight Black,Black,SUV/7 seats,All-Wheel Drive,6-Speed Automatic,,34051,,48999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Toyota/2024-Toyota-Grand-Highlander-Hybrid-0784a4f0ac18003fe20877a2a57c39a7.htm,https://pictures.dealer.com/a/autofairhyundainh/0327/706f5f6c7dcb245157a83b3493d72e6bx.jpg?impolicy=resize&w=1024
5TDKK3DC1FS542013,HY19309W,used,false,in-stock,2015,|,ToyotaSienna,LE,Attitude Black,Ash,Van/8 seats,Front-wheel Drive,6-Speed Automatic Electronic with Overdrive,V-6 cyl,204941,,,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Toyota/2015-Toyota-Sienna-70a8b7fbac180e99be2ff67d74f41fe7.htm,https://images.dealer.com/autodata/us/large_stockphoto-color/2015/USC50TOV111C0/218.jpg?impolicy=resize&w=1024
3TMLU4EN5BM061874,HY19221T,used,false,in-stock,2011,|,ToyotaTacoma,Base V6,Silver Streak Mica,Graphite,Truck Double Cab/5 seats,4x4,5-Speed Automatic with Overdrive,V-6 cyl,85411,,16999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Toyota/2011-Toyota-Tacoma-0caadb46ac18341fab2e75cbe77e15a2.htm,https://images.dealer.com/autodata/us/large_stockphoto-color/2011/USC10TOT096A1/1E7.jpg?impolicy=resize&w=1024
5TFJC5DB1RX066257,HY19206X,used,false,in-stock,2024,|,ToyotaTundra,i-FORCE MAX Limited,Pearl,Black,Truck CrewMax/5 seats,4x4,10-Speed Automatic,pairs with a 10-speed automatic transmission and full-time 4x4 to deliver the kind of driving confidence you expect from a truck built for real work and long highway miles alike.,3.4,,47499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Toyota/2024-Toyota-Tundra-i-FORCE-MAX-f811d2e4ac182cb69c1268f851fec0aa.htm,https://pictures.dealer.com/a/autofairhyundainh/1882/c1dbcc1371f8fbb690b624cc9e14f3dax.jpg?impolicy=resize&w=1024
3VVUX7B2XRM037248,HY19204T,used,false,in-stock,2024,|,VolkswagenTaos,1.5T SE,Platinum Gray Metallic,Black,SUV/5 seats,All-Wheel Drive,7-Speed DSG Automatic with Tiptronic,I-4 cyl,23918,,23999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Volkswagen/2024-Volkswagen-Taos-f5106521ac180936a0a72ed803044512.htm,https://pictures.dealer.com/a/autofairhyundainh/1238/bad66b15f08e9ca4d60d40f828fbf7e5x.jpg?impolicy=resize&w=1024
3VV2B7AX8MM055825,GM20131T,used,false,in-stock,2021,|,VolkswagenTiguan,2.0T SE 4MOTION,Pyrite Silver,Storm Gray,,All-wheel Drive,8-Speed Automatic with Tiptronic,I-4 cyl,89186,,16499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Volkswagen/2021-Volkswagen-Tiguan-02774fd2ac185184d8a067b157093276.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1033/a9409a7d31712e62de839b56ebb4016fx.jpg?impolicy=resize&w=1024
